ahn_shipmentid,ahn_name,ahn_salesorderid,ahn_customerid,ahn_warehouse,ahn_sourcing,ahn_carrier,ahn_orderedtons,ahn_loadedtons,ahn_truckloads,ahn_stockreadyon,ahn_loadedon,ahn_dispatchedon,ahn_deliveredon,ahn_waybillnumber,ahn_podreceived,createdon,statecode,statuscode
de597501-1965-4bfd-a62e-556223397fb5,SHP-002163,89eec884-c2b9-4083-b371-55bad9bef7d8,a2954ea0-f35f-475f-82bb-7a10348ea61e,100000000,100000000,100000000,135.0,134.91,6,2025-03-31T09:07:43Z,2025-04-06T01:11:45Z,2025-04-06T01:37:02Z,2025-04-06T05:47:00Z,WB-002163,True,2025-03-31T07:12:00Z,1,2
2bba0392-494b-4322-89e8-f27cc3a24812,SHP-002164,e403f76f-d067-4130-b3ec-64dcb77a7e3d,a2954ea0-f35f-475f-82bb-7a10348ea61e,100000000,100000000,100000000,105.0,104.99,5,2025-03-30T11:07:57Z,2025-04-02T03:25:13Z,2025-04-02T05:06:21Z,2025-04-02T11:03:00Z,WB-002164,True,2025-03-30T10:30:00Z,1,2
36b39481-e8e3-4564-ba89-4d3900a2244e,SHP-002165,a92c06c4-2b7b-46a7-8aa2-e69c8042b440,a2954ea0-f35f-475f-82bb-7a10348ea61e,100000000,100000000,100000000,80.0,80.01,4,2025-03-31T08:22:09Z,2025-04-06T01:32:07Z,2025-04-06T02:51:18Z,2025-04-06T09:46:00Z,WB-002165,True,2025-03-31T08:24:00Z,1,2
8b8d9f1b-be6d-4d8f-a5b2-9146d1ae9f41,SHP-002166,9f96d3ff-4f81-4ba8-b010-0f77f6afbd4f,a2954ea0-f35f-475f-82bb-7a10348ea61e,100000000,100000001,100000001,105.0,104.85,5,2025-04-15T17:33:43Z,2025-04-17T05:20:22Z,2025-04-17T05:52:53Z,2025-04-17T11:05:00Z,WB-002166,True,2025-04-13T10:17:00Z,1,2
a93058a3-081c-42a8-a317-cae8ad591ed9,SHP-002167,00dc12ea-b5a5-42a7-9843-5cf0fe7aba9b,a2954ea0-f35f-475f-82bb-7a10348ea61e,100000000,100000000,100000000,100.0,100.15,5,2025-06-29T10:30:34Z,2025-07-06T02:52:31Z,2025-07-06T04:10:40Z,2025-07-06T09:31:00Z,WB-002167,True,2025-06-29T08:12:00Z,1,2
15173c7b-16eb-4965-9305-1419124ebdf9,SHP-002168,4889f438-64d5-4145-84f6-b13600e9844b,a2954ea0-f35f-475f-82bb-7a10348ea61e,100000000,100000001,100000000,155.0,154.67,7,2025-07-10T21:52:44Z,2025-07-12T06:31:32Z,2025-07-12T07:36:26Z,2025-07-12T11:32:00Z,WB-002168,True,2025-07-07T14:03:00Z,1,2
8bf39423-5a28-49d2-8827-acbc3242e715,SHP-002169,45c84524-5442-4a11-a417-101b02405ae9,a2954ea0-f35f-475f-82bb-7a10348ea61e,100000000,100000000,100000003,245.0,245.27,11,2025-10-28T08:24:25Z,2025-10-29T01:38:35Z,2025-10-29T02:48:48Z,2025-10-29T08:34:00Z,WB-002169,True,2025-10-28T07:05:00Z,1,2
d67f8169-98d3-490c-9836-f82445163c41,SHP-002170,8cfdd1f4-5eeb-497a-95e9-da42391d352f,a2954ea0-f35f-475f-82bb-7a10348ea61e,100000000,100000000,100000000,115.0,115.36,5,2025-10-08T10:25:34Z,2025-10-13T23:31:03Z,2025-10-14T00:20:48Z,2025-10-14T05:00:00Z,WB-002170,True,2025-10-08T08:49:00Z,1,2
fbb687cd-6b84-47e1-9f43-1e5a0dbdc547,SHP-002171,8a16963b-f1fb-47f5-9db5-f7654a0f7212,a2954ea0-f35f-475f-82bb-7a10348ea61e,100000000,100000000,100000000,215.0,214.83,9,2025-12-18T12:01:52Z,2025-12-20T05:40:15Z,2025-12-20T07:21:28Z,2025-12-20T12:11:00Z,WB-002171,True,2025-12-18T10:08:00Z,1,2
79f06b31-553c-477c-bc80-a7670e553200,SHP-002172,5f85d916-6280-4c5c-94fd-f391b46bca1f,a2954ea0-f35f-475f-82bb-7a10348ea61e,100000000,100000000,100000000,95.0,95.15,4,2026-04-04T10:00:25Z,2026-04-10T23:57:00Z,2026-04-11T01:00:14Z,2026-04-11T05:02:00Z,WB-002172,True,2026-04-04T07:25:00Z,1,2
55c0d4c6-4e3c-4b0e-9519-7efd763cad48,SHP-002173,296b1be3-80bf-4d38-a64d-be88b8886ff5,a2954ea0-f35f-475f-82bb-7a10348ea61e,100000000,100000001,100000001,110.0,109.89,5,2026-04-24T18:20:34Z,2026-04-25T05:44:30Z,2026-04-25T06:15:23Z,2026-04-25T10:51:00Z,WB-002173,True,2026-04-22T07:39:00Z,1,2
53a2872e-ab2b-418a-b3d4-dcee8da96b63,SHP-002174,f61ff8c4-0318-41b5-878f-56ac29d7ce98,a2954ea0-f35f-475f-82bb-7a10348ea61e,100000000,100000000,100000002,55.0,55.04,3,2026-05-09T09:40:06Z,2026-05-13T04:20:19Z,2026-05-13T04:56:09Z,2026-05-13T09:18:00Z,WB-002174,True,2026-05-09T07:47:00Z,1,2
b28007bd-b6f7-420c-b6ff-cc9a40ba104d,SHP-002175,19482c48-87d8-41d7-a21f-cd07cb54a053,aee8eca4-d95f-4dd3-9cb9-54c890b312ca,100000005,100000000,100000000,25.0,25.06,2,2025-10-30T06:29:51Z,2025-11-05T07:31:47Z,2025-11-05T09:22:49Z,2025-11-05T13:26:00Z,WB-002175,True,2025-10-30T06:16:00Z,1,2
4a201d2b-65a6-42eb-bab3-93bdcf82e17b,SHP-002176,634782d1-eef1-4c97-9373-34b3575afc53,063c91f9-4eb5-4e55-bc16-470d2e112dcc,100000000,100000000,100000002,105.0,104.68,5,2025-10-27T11:01:59Z,2025-10-30T04:33:28Z,2025-10-30T05:33:13Z,2025-10-30T10:56:00Z,WB-002176,True,2025-10-27T08:33:00Z,1,2
f9f14bde-3222-4310-bba3-1831fdf59b5e,SHP-002177,f7085d44-f168-476f-86f1-88c9639e37c5,063c91f9-4eb5-4e55-bc16-470d2e112dcc,100000000,100000000,100000000,130.0,129.7,6,2026-02-03T15:55:33Z,2026-02-04T04:58:05Z,2026-02-04T05:46:15Z,2026-02-04T09:43:00Z,WB-002177,True,2026-02-03T13:59:00Z,1,2
80c2519e-fb5e-431a-a6db-89d85b359945,SHP-002178,681aee18-f888-4d0e-925c-23ffe441a192,063c91f9-4eb5-4e55-bc16-470d2e112dcc,100000000,100000000,100000000,75.0,75.01,4,2026-02-21T10:11:16Z,2026-02-24T22:04:28Z,2026-02-24T23:45:14Z,2026-02-25T05:18:00Z,WB-002178,True,2026-02-21T08:16:00Z,1,2
f7b30af8-598e-4417-9423-e761c586c676,SHP-002179,dae5a12f-2b29-44e9-b6a9-306a81fab19c,7ee385c2-274f-4207-a8b1-ca19b6b581af,100000003,100000000,100000000,20.0,20.03,1,2025-09-23T13:06:04Z,2025-09-27T06:40:33Z,2025-09-27T08:39:18Z,2025-09-27T12:45:00Z,WB-002179,True,2025-09-23T10:32:00Z,1,2
12d70778-d71f-401e-8223-8d7cc2bcb94a,SHP-002180,562b060c-8588-45b7-a247-93d31da104fb,7ee385c2-274f-4207-a8b1-ca19b6b581af,100000003,100000000,100000000,25.0,24.98,2,2025-12-20T13:25:29Z,2025-12-27T00:25:19Z,2025-12-27T01:04:28Z,2025-12-27T05:16:00Z,WB-002180,True,2025-12-20T10:19:00Z,1,2
c60877e4-4116-4df7-aa92-812da1fa4ac5,SHP-002181,baa09bd9-c897-4c28-b2fc-04c167e497b0,7ee385c2-274f-4207-a8b1-ca19b6b581af,100000003,100000000,100000000,35.0,35.05,2,2026-06-20T11:54:35Z,2026-06-21T23:32:53Z,2026-06-22T00:48:19Z,2026-06-22T09:07:00Z,WB-002181,True,2026-06-20T09:15:00Z,1,2
f32e9f68-c8f3-4ad8-9466-de609153ac4c,SHP-002182,a015c8c0-cc42-44ce-9370-eda339562202,76cfd5b6-2902-4bda-bcfc-1f9f0af689dd,100000000,100000001,100000000,30.0,29.89,2,2026-01-12T19:51:41Z,2026-01-13T22:06:20Z,2026-01-13T23:48:35Z,2026-01-14T04:40:00Z,WB-002182,True,2026-01-10T08:59:00Z,1,2
e04580d5-6d4b-4055-80d3-bdd106f768e3,SHP-002183,fbdd1101-a57f-41f1-b34d-b84001778197,76cfd5b6-2902-4bda-bcfc-1f9f0af689dd,100000000,100000000,100000000,40.0,39.96,2,2026-02-22T09:39:26Z,2026-02-28T01:41:00Z,2026-02-28T03:02:10Z,2026-02-28T07:27:00Z,WB-002183,True,2026-02-22T06:54:00Z,1,2
daf668ea-6119-44dd-9043-a0a54771bc93,SHP-002184,2e33d7ad-1a67-4cdd-8547-25f947d1ec08,76cfd5b6-2902-4bda-bcfc-1f9f0af689dd,100000000,100000000,100000000,40.0,40.22,2,2026-02-25T13:55:30Z,2026-03-02T03:18:31Z,2026-03-02T04:52:45Z,2026-03-02T08:28:00Z,WB-002184,True,2026-02-25T10:36:00Z,1,2
d7d623e4-ba89-4688-8f3a-784af5549fd8,SHP-002185,42cf7c40-8729-4be4-85af-5515cd25963e,76cfd5b6-2902-4bda-bcfc-1f9f0af689dd,100000000,100000000,100000000,50.0,50.12,3,2026-03-17T10:01:51Z,2026-03-21T03:16:36Z,2026-03-21T05:03:20Z,2026-03-21T10:43:00Z,WB-002185,True,2026-03-17T08:22:00Z,1,2
cf440c33-0645-4b66-a006-edf4d0d749e0,SHP-002186,b9e46a8e-7c6f-41f1-8bd1-a5d2b89313db,76cfd5b6-2902-4bda-bcfc-1f9f0af689dd,100000000,100000000,100000000,35.0,35.05,2,2026-03-29T04:58:50Z,2026-03-31T05:04:56Z,2026-03-31T06:47:13Z,2026-03-31T12:04:00Z,WB-002186,True,2026-03-29T04:44:00Z,1,2
07bdc55e-4c9e-4ccf-aaca-aeab20bb8afa,SHP-002187,dc7f259e-1302-48d7-af1d-e0398835056a,8b609d1e-6c72-4cf8-a11d-b3501169d505,100000001,100000000,100000000,50.0,50.1,3,2025-05-29T09:23:27Z,2025-06-04T02:59:18Z,2025-06-04T03:46:17Z,2025-06-04T09:41:00Z,WB-002187,True,2025-05-29T09:07:00Z,1,2
09379fe2-540d-4fcc-871e-cebc92e426c8,SHP-002188,488fc455-de40-4dca-ba34-d9d2903dd51c,b8fcc7fd-f729-4f09-868a-00a99a2f99a7,100000001,100000000,100000002,55.0,54.93,3,2025-07-01T10:01:44Z,2025-07-03T05:38:50Z,2025-07-03T06:45:51Z,2025-07-03T12:31:00Z,WB-002188,True,2025-07-01T07:36:00Z,1,2
39e4b71b-96c0-4abe-8503-b1576dd198b4,SHP-002189,5b14f405-2328-4ff8-addf-0b2e338c7d7d,b8fcc7fd-f729-4f09-868a-00a99a2f99a7,100000001,100000000,100000000,30.0,30.02,2,2026-05-14T09:06:53Z,2026-05-19T01:57:18Z,2026-05-19T03:15:00Z,2026-05-19T12:04:00Z,WB-002189,True,2026-05-14T09:13:00Z,1,2
0493482e-bb05-4051-b897-80269a24274f,SHP-002190,3041f372-c964-4398-8247-0766858bf143,aa99c64c-8950-4eb1-9595-bdbf33f0831a,100000000,100000000,100000001,34.5,34.42,2,2025-07-12T14:05:59Z,2025-07-14T22:18:10Z,2025-07-14T23:06:54Z,2025-07-15T08:57:00Z,WB-002190,True,2025-07-12T10:37:00Z,1,2
723b3914-6a7d-4b26-bc8c-383eba44cd0c,SHP-002191,bb18fdfa-1e4e-4ca5-a6e2-1b87cabcd20f,504bd946-93c9-4ed3-b937-3c139a706219,100000000,100000001,100000002,45.0,45.11,2,2025-10-06T12:09:29Z,2025-10-07T01:54:08Z,2025-10-07T03:38:12Z,2025-10-07T08:48:00Z,WB-002191,True,2025-10-01T12:15:00Z,1,2
a70215a3-2d4f-41c9-9818-973d2d6c2701,SHP-002192,988115b8-5e80-422d-b31b-76acc78def04,504bd946-93c9-4ed3-b937-3c139a706219,100000000,100000000,100000002,40.0,39.94,2,2026-03-25T10:48:47Z,2026-04-01T00:05:58Z,2026-04-01T01:12:12Z,2026-04-01T07:30:00Z,WB-002192,True,2026-03-25T08:14:00Z,1,2
fa642812-1b0e-4cd4-98b8-aac300dbce2c,SHP-002193,5689df2f-4879-4540-a869-5e17e23554f4,504bd946-93c9-4ed3-b937-3c139a706219,100000000,100000000,100000000,25.0,24.93,2,2026-05-11T16:14:03Z,2026-05-15T22:48:44Z,2026-05-16T00:43:19Z,2026-05-16T05:23:00Z,WB-002193,True,2026-05-11T14:19:00Z,1,2
0970a5da-3eb5-450b-89df-0997a68a5acf,SHP-002194,96ae84f7-0db7-438c-a0a2-4538c67793c6,504bd946-93c9-4ed3-b937-3c139a706219,100000000,100000000,100000000,20.0,20.05,1,2026-05-31T07:52:27Z,2026-06-02T05:03:15Z,2026-06-02T06:45:18Z,2026-06-02T12:01:00Z,WB-002194,True,2026-05-31T07:47:00Z,1,2
ce40634e-bd7e-4577-9d73-8e357bc77eeb,SHP-002195,f4052f28-7d52-4843-b299-478d3eced6a5,1842b7ee-bfdb-4ed8-ac4b-1f95d4f3df52,100000000,100000000,100000000,60.0,60.07,3,2025-06-12T15:07:01Z,2025-06-18T04:34:09Z,2025-06-18T06:12:56Z,2025-06-18T10:55:00Z,WB-002195,True,2025-06-12T13:01:00Z,1,2
db28d9e9-310d-4533-b314-38b046b37315,SHP-002196,4e12816c-5007-4962-a0ea-04b63b41701f,1842b7ee-bfdb-4ed8-ac4b-1f95d4f3df52,100000000,100000000,100000002,60.0,60.13,3,2026-05-06T09:45:43Z,2026-05-10T23:11:35Z,2026-05-11T01:02:33Z,2026-05-11T05:35:00Z,WB-002196,True,2026-05-06T08:26:00Z,1,2
85ffaf59-4869-48a5-8d42-d6c41e79835b,SHP-002197,2fc21b63-d5ee-4462-841c-50f8848a5fee,652d4876-2dd2-45e6-aff3-4f0cc65341a2,100000004,100000000,100000000,80.0,80.31,4,2025-10-04T09:10:55Z,2025-10-10T21:03:23Z,2025-10-10T22:23:55Z,2025-10-11T04:32:00Z,WB-002197,False,2025-10-04T08:59:00Z,1,2
f6e222bd-ca01-44b0-b106-8e0ecc0086a3,SHP-002198,b99c0a9b-c770-4125-aef4-7f89bd3cdccb,652d4876-2dd2-45e6-aff3-4f0cc65341a2,100000004,100000001,100000001,10.0,9.99,1,2025-11-20T18:28:57Z,2025-11-21T22:50:05Z,2025-11-22T00:49:23Z,2025-11-22T04:53:00Z,WB-002198,True,2025-11-18T11:35:00Z,1,2
f79056be-46a8-4461-ae4e-4dc8f6b8abe6,SHP-002199,cf383291-b80d-4e74-9245-87f49f460935,652d4876-2dd2-45e6-aff3-4f0cc65341a2,100000004,100000001,100000001,35.0,34.88,2,2025-12-03T13:28:28Z,2025-12-04T01:33:39Z,2025-12-04T03:11:04Z,2025-12-04T08:11:00Z,WB-002199,True,2025-11-30T13:18:00Z,1,2
10b83a44-7e34-49dc-a016-de02ea9abfd0,SHP-002200,1184d9eb-e571-4eb6-a09a-296185caa39d,9a437632-7231-4218-933e-721871c8fb57,100000001,100000000,100000000,75.0,74.89,4,2025-11-19T10:40:30Z,2025-11-26T03:31:52Z,2025-11-26T04:50:13Z,2025-11-26T10:10:00Z,WB-002200,True,2025-11-19T07:37:00Z,1,2
029e9c50-9412-428c-93d0-493664b9f706,SHP-002201,5aa213c6-9492-4d6e-bfef-b3dc8564fc95,9a437632-7231-4218-933e-721871c8fb57,100000001,100000000,100000000,120.0,120.4,5,2025-12-15T08:06:36Z,2025-12-20T06:38:31Z,2025-12-20T07:50:26Z,2025-12-20T13:22:00Z,WB-002201,True,2025-12-15T05:05:00Z,1,2
1b205f14-9037-4db4-a82e-e8b7e499e979,SHP-002202,6504c618-c082-4c3c-a1a1-16a32300a017,9a437632-7231-4218-933e-721871c8fb57,100000001,100000001,100000000,220.0,220.07,10,2025-12-16T08:20:05Z,2025-12-17T06:31:20Z,2025-12-17T07:24:52Z,2025-12-17T12:11:00Z,WB-002202,True,2025-12-10T09:34:00Z,1,2
73202a89-6718-4481-8d80-3a9641add014,SHP-002203,60a95caf-021e-4d94-b0ca-4de1964417bc,9a437632-7231-4218-933e-721871c8fb57,100000001,100000001,100000000,110.5,110.92,5,2026-03-10T20:34:37Z,2026-03-12T03:30:53Z,2026-03-12T04:43:57Z,2026-03-12T11:49:00Z,WB-002203,True,2026-03-07T12:39:00Z,1,2
b7aeee08-88f9-477f-a15e-5d38eea1c0a0,SHP-002204,47d6838b-8b44-4313-8130-4581c61c79cb,9a437632-7231-4218-933e-721871c8fb57,100000001,100000000,100000002,65.0,65.22,3,2026-02-21T13:04:53Z,2026-02-22T23:52:01Z,2026-02-23T00:55:38Z,2026-02-23T04:44:00Z,WB-002204,True,2026-02-21T11:52:00Z,1,2
8ea89b67-6031-4ceb-a406-e948a86893c7,SHP-002205,83e20b99-2265-477f-b911-3459fec46cc5,167d4184-a86a-458f-ba11-169426c1549a,100000000,100000000,100000001,150.0,150.84,7,2025-09-07T14:53:00Z,2025-09-08T01:03:01Z,2025-09-08T01:46:56Z,2025-09-08T06:34:00Z,WB-002205,True,2025-09-07T12:13:00Z,1,2
a937c5cd-27cf-4504-baf0-569a0132fee2,SHP-002206,95493e11-ca9e-470a-a615-2e0277f9a2be,167d4184-a86a-458f-ba11-169426c1549a,100000000,100000000,100000001,205.0,204.47,9,2025-09-18T13:10:35Z,2025-09-20T05:09:10Z,2025-09-20T06:57:59Z,2025-09-20T12:20:00Z,WB-002206,True,2025-09-18T13:27:00Z,1,2
5405f819-d2f7-43a2-b634-a97c3b14722c,SHP-002207,e8667e2a-ef7d-4283-8dd1-49dd2f3b55f8,167d4184-a86a-458f-ba11-169426c1549a,100000000,100000000,100000002,160.0,159.74,7,2025-10-30T14:26:28Z,2025-11-01T23:34:12Z,2025-11-02T00:51:49Z,2025-11-02T04:36:00Z,WB-002207,True,2025-10-30T12:19:00Z,1,2
efc97ff1-c902-4d3b-91b3-dd34d6fb144a,SHP-002208,0a2f6639-cd5d-4a83-b6aa-e31f7dc980c0,056760f8-0de9-4292-98b5-e7e188ef88f7,100000000,100000000,100000000,75.0,75.21,4,2025-08-09T05:30:09Z,2025-08-13T03:22:28Z,2025-08-13T04:04:45Z,2025-08-13T08:38:00Z,WB-002208,True,2025-08-09T05:19:00Z,1,2
24c117df-175d-46af-b0c4-a58c9df43b87,SHP-002209,a9a41f56-2d5f-4fb6-af01-c6873c784ce2,056760f8-0de9-4292-98b5-e7e188ef88f7,100000000,100000000,100000000,260.0,259.7,11,2025-11-20T08:33:44Z,2025-11-24T01:27:21Z,2025-11-24T01:51:24Z,2025-11-24T06:02:00Z,WB-002209,True,2025-11-20T06:27:00Z,1,2
597f2357-e274-49ec-a903-a140fa8f9e84,SHP-002210,6eec5359-5d01-4658-9336-dc3dd4a83f4e,056760f8-0de9-4292-98b5-e7e188ef88f7,100000000,100000001,100000000,165.0,165.58,7,2025-12-27T15:55:26Z,2025-12-29T00:16:37Z,2025-12-29T01:23:18Z,2025-12-29T06:23:00Z,WB-002210,True,2025-12-24T09:48:00Z,1,2
273706c7-646c-46ec-aa78-80230b815869,SHP-002211,b8f09225-98a5-46e5-8bd1-4aac31bda600,056760f8-0de9-4292-98b5-e7e188ef88f7,100000000,100000000,100000000,160.0,159.27,7,2025-12-15T13:08:34Z,2025-12-16T21:35:10Z,2025-12-16T23:15:10Z,2025-12-17T05:18:00Z,WB-002211,True,2025-12-15T10:18:00Z,1,2
fb9efa9f-f1a6-471a-88cc-0bf9bd2f512d,SHP-002212,0cc253f6-88c5-49b4-b48a-82b74ae67222,056760f8-0de9-4292-98b5-e7e188ef88f7,100000000,100000000,100000002,75.0,74.71,4,2026-01-14T07:17:17Z,2026-01-21T03:49:14Z,2026-01-21T04:43:06Z,2026-01-21T08:01:00Z,WB-002212,True,2026-01-14T07:13:00Z,1,2
5304803a-41f0-4dd5-8eee-59a6d45a6c71,SHP-002213,c4f40389-d61e-4816-bd7e-84661ce2829e,056760f8-0de9-4292-98b5-e7e188ef88f7,100000000,100000001,100000001,115.0,114.33,5,2026-05-24T11:10:12Z,2026-05-26T00:47:33Z,2026-05-26T01:36:28Z,2026-05-26T06:34:00Z,WB-002213,True,2026-05-19T09:19:00Z,1,2
ed1f009a-0ad2-4839-adbc-100b28296524,SHP-002214,f91e7cff-db66-4973-81d9-1bc688df3618,152b7fbd-aa15-47d3-b4ec-733defe47a7e,100000001,100000001,100000000,40.0,39.92,2,2025-08-14T01:19:18Z,2025-08-16T01:20:29Z,2025-08-16T02:24:05Z,2025-08-16T11:16:00Z,WB-002214,True,2025-08-09T05:30:00Z,1,2
dc00461f-f337-4820-9775-85b5c4d99c9d,SHP-002215,ffd32439-e7cb-4dda-9f23-dfd803c3c615,152b7fbd-aa15-47d3-b4ec-733defe47a7e,100000001,100000000,100000000,105.0,104.81,5,2025-08-18T12:28:00Z,2025-08-20T09:51:40Z,2025-08-20T10:20:12Z,2025-08-21T06:26:00Z,WB-002215,True,2025-08-18T11:04:00Z,1,2
f8252342-8814-4028-803d-7e63e37e792c,SHP-002216,a1289836-a18a-4da2-892b-0db592031e17,152b7fbd-aa15-47d3-b4ec-733defe47a7e,100000001,100000000,100000000,95.0,94.82,4,2025-09-29T14:58:11Z,2025-09-30T22:31:16Z,2025-09-30T23:21:35Z,2025-10-01T10:29:00Z,WB-002216,True,2025-09-29T13:40:00Z,1,2
1a8b55d2-fb15-47f1-bac9-e275e1ea59d5,SHP-002217,065e8031-9e20-4d2d-a12d-7ace25305568,c683315a-fcfb-436c-8642-b41abf4cc28d,100000001,100000000,100000000,15.0,14.94,1,2025-10-25T11:05:31Z,2025-10-30T05:10:27Z,2025-10-30T06:14:38Z,2025-10-30T09:46:00Z,WB-002217,True,2025-10-25T08:10:00Z,1,2
fcff9250-3548-4b7d-be29-de5eebef01a5,SHP-002218,3dd4fa5b-3cba-4e55-bc58-4a2f74ed2c10,c683315a-fcfb-436c-8642-b41abf4cc28d,100000001,100000000,100000000,34.5,34.39,2,2026-01-03T09:10:26Z,2026-01-07T08:46:02Z,2026-01-07T09:24:34Z,2026-01-07T12:41:00Z,WB-002218,True,2026-01-03T07:34:00Z,1,2
e701be61-674b-4ee7-8f01-b11bbadab738,SHP-002219,74e6f221-7b51-4621-8ea9-0bfd48a36314,c683315a-fcfb-436c-8642-b41abf4cc28d,100000001,100000000,100000000,50.0,50.01,3,2026-01-10T13:17:48Z,2026-01-15T05:50:47Z,2026-01-15T07:00:33Z,2026-01-15T13:00:00Z,WB-002219,True,2026-01-10T13:00:00Z,1,2
eebac187-4b52-4535-b279-697cf5730047,SHP-002220,c38af334-eb71-46bf-96ef-f8980604f03b,81f1a440-0783-4ed6-82e7-18a769fba3fa,100000005,100000001,100000002,20.0,20.1,1,2025-09-28T10:27:41Z,2025-09-29T20:07:59Z,2025-09-29T21:27:24Z,2025-09-30T04:32:00Z,WB-002220,True,2025-09-25T09:27:00Z,1,2
87ed21d1-e4cc-4781-8eb9-f450e451fc0f,SHP-002221,c0cc115d-006b-489f-b124-9f7238708028,81f1a440-0783-4ed6-82e7-18a769fba3fa,100000005,100000001,100000000,45.0,45.24,2,2025-09-28T02:48:52Z,2025-09-29T23:49:58Z,2025-09-30T00:19:31Z,2025-09-30T04:48:00Z,WB-002221,True,2025-09-24T14:09:00Z,1,2
c328dc1f-e967-42be-a9a7-dd4af748eaf1,SHP-002222,d6ef8308-c883-4d75-9ac8-830473df5a9e,049bf703-a6ff-4014-8b10-603231e97228,100000000,100000000,100000000,30.0,29.93,2,2025-09-28T07:15:16Z,2025-10-03T22:56:44Z,2025-10-03T23:31:23Z,2025-10-04T09:40:00Z,WB-002222,True,2025-09-28T06:04:00Z,1,2
9587221d-3d41-4bc6-b7df-e442f64ea1a9,SHP-002223,6b2de79b-2b31-46e8-b485-aebed077577f,049bf703-a6ff-4014-8b10-603231e97228,100000000,100000000,100000000,90.0,89.69,4,2025-10-30T12:54:11Z,2025-11-02T17:01:19Z,2025-11-02T18:29:54Z,2025-11-03T10:57:00Z,WB-002223,True,2025-10-30T12:22:00Z,1,2
0bb41e24-3d99-4dba-926e-a880c6dd1d57,SHP-002224,a3ffed99-d54d-4ccb-94d7-4cb68533bfef,049bf703-a6ff-4014-8b10-603231e97228,100000000,100000000,100000000,100.0,99.6,5,2025-12-22T11:49:35Z,2025-12-27T00:52:54Z,2025-12-27T01:21:27Z,2025-12-27T13:13:00Z,WB-002224,True,2025-12-22T11:26:00Z,1,2
664d34fc-026a-49b6-b12e-b92f5e4f42d7,SHP-002225,69434f83-699f-47a9-a413-bbfa967794ed,0299b709-2a27-496c-b4f1-c64dc8da7e18,100000000,100000000,100000000,75.0,74.9,4,2026-04-12T09:05:47Z,2026-04-17T22:44:40Z,2026-04-17T23:46:17Z,2026-04-18T05:19:00Z,WB-002225,True,2026-04-12T08:35:00Z,1,2
6a45830b-1289-4bc4-bc81-1477aa75df6e,SHP-002226,71e15cce-8d47-405f-9bbb-d77c6ece5825,04ba16cc-e5d1-4a78-9e01-9bfea0cd173d,100000000,100000000,100000000,120.0,120.83,5,2025-10-12T15:04:24Z,2025-10-19T02:11:50Z,2025-10-19T03:51:22Z,2025-10-19T10:11:00Z,WB-002226,True,2025-10-12T13:00:00Z,1,2
fa220c26-ee6a-4df6-bb67-1ff22493a07c,SHP-002227,701991b9-f26a-40d6-8921-2fae0198f644,04ba16cc-e5d1-4a78-9e01-9bfea0cd173d,100000000,100000000,100000000,230.0,230.55,10,2026-02-07T13:52:38Z,2026-02-10T04:57:48Z,2026-02-10T06:47:17Z,2026-02-10T12:49:00Z,WB-002227,True,2026-02-07T12:34:00Z,1,2
0ad606a3-3a04-456c-9e2e-947cd9421e28,SHP-002228,b464107f-80d0-4df3-a1e7-31ab138e13cb,04ba16cc-e5d1-4a78-9e01-9bfea0cd173d,100000000,100000000,100000001,75.0,75.13,4,2026-04-25T08:48:35Z,2026-04-29T05:51:42Z,2026-04-29T06:53:29Z,2026-04-29T12:00:00Z,WB-002228,True,2026-04-25T06:15:00Z,1,2
2d844185-b06f-47a2-b1f1-cb9d93190f74,SHP-002229,1e83070f-5d97-4671-bad4-cd966f07cce8,04ba16cc-e5d1-4a78-9e01-9bfea0cd173d,100000000,100000000,100000000,25.0,25.11,2,2026-06-23T10:12:15Z,2026-06-26T22:12:24Z,2026-06-26T22:48:07Z,2026-06-27T08:17:00Z,WB-002229,True,2026-06-23T10:02:00Z,1,2
4da80588-7863-440c-ae3e-8c649062033a,SHP-002230,94c4d14d-596a-4f77-9ac7-32443a98bfd8,04ba16cc-e5d1-4a78-9e01-9bfea0cd173d,100000000,100000000,100000000,25.0,24.97,2,2026-06-20T09:41:23Z,2026-06-24T02:43:04Z,2026-06-24T03:18:16Z,2026-06-24T10:08:00Z,WB-002230,False,2026-06-20T09:55:00Z,1,2
44c1d1b8-d74d-4a43-af7c-3c36d6bdb82e,SHP-002231,7db56b57-47e5-4976-9182-b7abcef689e1,0343dad2-6d8a-44b2-88cb-4fb10f2aea08,100000005,100000000,100000000,35.0,34.83,2,2025-08-12T10:26:30Z,2025-08-16T04:31:11Z,2025-08-16T06:06:43Z,2025-08-16T12:48:00Z,WB-002231,True,2025-08-12T08:35:00Z,1,2
000e57e1-ef4b-4ffd-8228-43da92c5211b,SHP-002232,08ea72f4-0b92-46ae-9ebc-b98457eaec9f,0343dad2-6d8a-44b2-88cb-4fb10f2aea08,100000005,100000000,100000000,45.0,45.1,2,2025-09-18T10:03:49Z,2025-09-20T08:09:21Z,2025-09-20T08:48:24Z,2025-09-20T13:03:00Z,WB-002232,True,2025-09-18T08:21:00Z,1,2
