leadid,subject,companyname,jobtitle,industrycode,address1_stateorprovince,leadsourcecode,campaignid,relatedobjectid,ahn_productgroup,ahn_estimatedtonnage,parentaccountid,ownerid,createdon,modifiedon,statecode,statuscode,qualifyingopportunityid
a58ec778-e94d-4b20-8116-6b49d27f6f41,"Galvanized Sheet, 40 t - Karun Golkhaneh Sazan Group",Karun Golkhaneh Sazan Group,Project Manager,100000006,Tehran,10,c194f97f-00e3-4026-95b6-de85390239d9,cdeccbbc-2801-4ea2-b0dd-9227a69be18a,100000004,45.0,ee3f157d-afbf-4bd5-b52f-0d48e496471d,0e51f30d-c6a7-4e39-84b0-32ccd7c524a5,2025-02-26T11:54:00Z,2025-03-02T08:57:00Z,1,3,b3f6ef86-f1be-4900-b2df-bfa8f8b933bb
8f99c231-e677-4e35-a3aa-2afd9979337b,"Hot-Rolled Sheet, 95 t - Sabalan-Karun Sakhteman",Sabalan-Karun Sakhteman,Purchasing Manager,100000000,Mazandaran,10,c194f97f-00e3-4026-95b6-de85390239d9,5bf14572-57e6-4ee7-bf9f-dac8b89f1b65,100000002,105.0,,b02b61c4-a3d7-4628-ace6-6fa2fd5166e6,2025-02-27T06:15:00Z,2025-03-04T09:52:00Z,2,4,
4b7f5fa6-477c-498d-b474-d20a753e7a37,"Cold-Rolled Sheet, 105 t - Bamdad Press Works Industries",Bamdad Press Works Industries,Managing Director,100000003,Tehran,10,c194f97f-00e3-4026-95b6-de85390239d9,7eb8d108-f5a5-4dbe-9a64-767c224733b8,100000003,100.0,,b02b61c4-a3d7-4628-ace6-6fa2fd5166e6,2025-02-19T04:46:00Z,2025-02-23T10:12:00Z,2,5,
a0b8bf86-735f-49a1-a8fa-79fa029aaa9d,"Rebar, 105 t - Mahtab Iron & Steel Supply Industries",Mahtab Iron & Steel Supply Industries,Site Engineer,100000004,Khuzestan,10,c194f97f-00e3-4026-95b6-de85390239d9,cb8adb65-901b-4db9-9a4f-6dd44bbacd1c,100000000,105.0,,366eb16f-508e-4ad7-b7c9-3acfe059a0ee,2025-02-27T10:55:00Z,2025-03-08T10:24:00Z,2,4,
20f0f4ea-1f00-47ca-a192-07554279f4a4,"Rebar, 630 t - Kimia Steel Trading Industries",Kimia Steel Trading Industries,Purchasing Manager,100000004,Khuzestan,10,c194f97f-00e3-4026-95b6-de85390239d9,a2d47c26-6117-4b2e-90e7-35f33f64b61f,100000000,555.0,,366eb16f-508e-4ad7-b7c9-3acfe059a0ee,2025-02-23T09:28:00Z,2025-03-01T12:34:00Z,2,5,
979674b1-8406-49f7-88c0-66132e102f95,"Beams & Sections, 55 t - Tirdad-Parsian Sakhteman",Tirdad-Parsian Sakhteman,Purchasing Manager,100000000,Isfahan,10,c194f97f-00e3-4026-95b6-de85390239d9,c439af81-dddb-4e94-ab76-cb13f7aed23a,100000001,50.0,,10f1bc81-448a-4a9e-a6b2-bc5b50c187fc,2025-03-01T10:57:00Z,2025-03-05T13:01:00Z,2,5,
adb53c7b-43b6-468a-ba85-2ff642d3aaf2,"Rebar, 105 t - Tous-Varna Omran",Tous-Varna Omran,Managing Director,100000000,East Azerbaijan,10,c194f97f-00e3-4026-95b6-de85390239d9,be4e1c81-875e-41f5-943c-5e46d93f198a,100000000,75.0,39138902-c544-4ab0-be70-3fc225bb2712,beb79919-3f22-4af8-a3be-d01d43cf2fde,2025-02-17T10:32:00Z,2025-02-20T09:48:00Z,1,3,59178b75-96f7-4674-b702-f5539792cb50
ea97e3ae-a7e3-45e1-888e-19d8bfe06a93,"Rebar, 595 t - Atlas Foolad Trading Ltd.",Atlas Foolad Trading Ltd.,Supply Chain Manager,100000004,Tehran,10,c194f97f-00e3-4026-95b6-de85390239d9,8a3555a7-7326-475e-aed6-4476529b0857,100000000,640.0,,ce177b4e-0837-48a3-9261-a7ab3aa2e4f9,2025-02-16T09:57:00Z,2025-02-20T04:58:00Z,2,5,
cb4d4a66-19cb-4881-a31d-e68a12c560f0,"Rebar, 205 t - Sabalan Iron & Steel Supply Co.",Sabalan Iron & Steel Supply Co.,Purchasing Manager,100000004,Tehran,10,c194f97f-00e3-4026-95b6-de85390239d9,29dda158-85e6-4a6b-a7f2-aec31f9e7c7d,100000000,150.0,f8dd1dd4-183b-4568-a6f5-d57da32bd05a,ce177b4e-0837-48a3-9261-a7ab3aa2e4f9,2025-02-16T13:01:00Z,2025-02-18T05:20:00Z,1,3,48988497-6a08-4141-9ca0-c53d5f8d48ac
a9df0fcf-7ea0-4346-bfae-946484618581,"Hot-Rolled Sheet, 115 t - Zarrin-Farazan Builders",Zarrin-Farazan Builders,Managing Director,100000000,Tehran,10,c194f97f-00e3-4026-95b6-de85390239d9,ecb33a78-9ab1-4a4c-b0e0-bae33dda9fca,100000002,115.0,,b02b61c4-a3d7-4628-ace6-6fa2fd5166e6,2025-02-19T12:27:00Z,2025-02-24T08:39:00Z,2,6,
66575b6e-2a63-49f3-86fd-a63327531e5c,"Cold-Rolled Sheet, 215 t - Aban Press Works Ltd.",Aban Press Works Ltd.,Supply Chain Manager,100000003,Alborz,10,c194f97f-00e3-4026-95b6-de85390239d9,91965133-e3ea-433b-b7dc-f8d0f91cafb9,100000003,185.0,504bd946-93c9-4ed3-b937-3c139a706219,b02b61c4-a3d7-4628-ace6-6fa2fd5166e6,2025-02-16T08:05:00Z,2025-02-20T11:56:00Z,1,3,7bae0ac4-76f2-4be1-8ddd-cc4f0dec0e1c
8b1bf79c-cd0b-40f0-9a2d-e42e7242e3dd,"Hot-Rolled Sheet, 25 t - Chakad-Navid Steel Structures",Chakad-Navid Steel Structures,Purchasing Manager,100000001,Tehran,10,c194f97f-00e3-4026-95b6-de85390239d9,48b82b0a-edb3-4225-bb4e-f0cb2a7b7f81,100000002,30.0,,b02b61c4-a3d7-4628-ace6-6fa2fd5166e6,2025-02-15T07:09:00Z,2025-02-18T09:42:00Z,2,5,
cb00a964-123c-41dd-ba4b-de1fc628fdc5,"Beams & Sections, 25 t - Ofogh-Helia Fabrication Works",Ofogh-Helia Fabrication Works,Site Engineer,100000001,Alborz,10,c194f97f-00e3-4026-95b6-de85390239d9,f0d6fddb-92fa-404c-b22b-22cba5c91055,100000001,30.0,1842b7ee-bfdb-4ed8-ac4b-1f95d4f3df52,b02b61c4-a3d7-4628-ace6-6fa2fd5166e6,2025-02-22T05:52:00Z,2025-02-24T12:19:00Z,1,3,f032befa-bc04-4a1c-a018-c1fac988641d
0538ffa9-cd40-4071-8538-8c79cd7907e7,"Wire Rod, 75 t - Rayan Foolad Trading Group",Rayan Foolad Trading Group,Procurement Lead,100000004,Isfahan,10,c194f97f-00e3-4026-95b6-de85390239d9,1cd0b2c8-247a-4e81-8cf3-4e82a1650653,100000006,95.0,,10f1bc81-448a-4a9e-a6b2-bc5b50c187fc,2025-02-10T12:45:00Z,2025-02-13T09:52:00Z,2,4,
def9682d-b57b-4d9e-aaf2-a2f4af04a01e,"Cold-Rolled Sheet, 20 t - Elham Appliance Components Group",Elham Appliance Components Group,Supply Chain Manager,100000003,East Azerbaijan,10,c194f97f-00e3-4026-95b6-de85390239d9,d3fb4469-e828-45ed-9356-f720a239f6f5,100000003,20.0,652d4876-2dd2-45e6-aff3-4f0cc65341a2,beb79919-3f22-4af8-a3be-d01d43cf2fde,2025-02-27T12:23:00Z,2025-03-04T10:18:00Z,1,3,88823bfb-a23d-40f0-ad79-fea2ed201457
7df3ad5a-89ff-4a1c-b4d7-0475cb0fb554,"Hot-Rolled Sheet, 285 t - Zagros Loleh Sazi Industries",Zagros Loleh Sazi Industries,Procurement Lead,100000002,Isfahan,10,c194f97f-00e3-4026-95b6-de85390239d9,c2789b0f-4299-457d-ab17-eb1829dc5cba,100000002,315.0,9a437632-7231-4218-933e-721871c8fb57,9132b63e-f162-47e4-a9c3-49e03602f8ac,2025-02-17T06:28:00Z,2025-02-20T11:46:00Z,1,3,dcb3be81-f6a2-49ad-98e1-872304871f92
adb448cf-f815-49c6-90c9-738a4529982c,"Hot-Rolled Sheet, 85 t - Karun Profile Sazan Group",Karun Profile Sazan Group,Managing Director,100000002,Tehran,10,c194f97f-00e3-4026-95b6-de85390239d9,a8e60074-6027-4dc3-9082-1c6db4dbeaf3,100000002,125.0,2d01eecc-6265-4fa4-a6d2-8573c34b41d1,0e51f30d-c6a7-4e39-84b0-32ccd7c524a5,2025-02-16T07:11:00Z,2025-02-19T10:56:00Z,1,3,c20b5d7f-0ffb-41ff-9abe-8296296c2114
b7717e97-eea4-490c-b2a6-9eba931f7f9d,"Rebar, 40 t - Iman-Kian Builders",Iman-Kian Builders,Site Engineer,100000000,Tehran,10,c194f97f-00e3-4026-95b6-de85390239d9,f7424101-019f-4738-8727-f8548d887c1e,100000000,35.0,,5304317f-af42-412f-b838-b3268e944239,2025-02-20T04:51:00Z,2025-02-24T09:39:00Z,2,5,
016b0531-54d7-4fbe-8727-3c2469fdcb61,"Wire Rod, 135 t - Kaspian Ahan Bazar Ltd.",Kaspian Ahan Bazar Ltd.,Supply Chain Manager,100000004,Isfahan,10,c194f97f-00e3-4026-95b6-de85390239d9,a2dbcc0b-aa6f-4e94-ba80-2e71ec679415,100000006,150.0,,10f1bc81-448a-4a9e-a6b2-bc5b50c187fc,2025-02-24T06:44:00Z,2025-03-01T11:35:00Z,2,5,
471f681d-461d-437d-9afc-6bb9943cc1a3,"Cold-Rolled Sheet, 55 t - Kavir Sabz Press Works Ltd.",Kavir Sabz Press Works Ltd.,Site Engineer,100000003,Tehran,10,c194f97f-00e3-4026-95b6-de85390239d9,5ae9af9a-7a13-40be-84d9-5667ff49a4a0,100000003,50.0,,b02b61c4-a3d7-4628-ace6-6fa2fd5166e6,2025-02-12T10:47:00Z,2025-02-15T09:38:00Z,2,5,
605e3a25-afb1-4754-b588-df01ba6b301e,"Hot-Rolled Sheet, 105 t - Raman Profile Works Co.",Raman Profile Works Co.,Supply Chain Manager,100000002,Isfahan,10,c194f97f-00e3-4026-95b6-de85390239d9,67053de4-ce57-443d-a87e-9ec39e868d36,100000002,115.0,,10f1bc81-448a-4a9e-a6b2-bc5b50c187fc,2025-02-20T04:34:00Z,2025-03-01T08:55:00Z,2,5,
5ec1a0a7-7620-4b85-8dd9-5cdbb1c340d0,"Cold-Rolled Sheet, 55 t - Orang Appliance Components Group",Orang Appliance Components Group,Site Engineer,100000003,Khuzestan,10,c194f97f-00e3-4026-95b6-de85390239d9,60e4ba2c-741f-4027-9798-1bc25f3df920,100000003,60.0,,366eb16f-508e-4ad7-b7c9-3acfe059a0ee,2025-02-15T09:23:00Z,2025-02-25T11:08:00Z,2,6,
9ca94273-0df4-48cb-be60-af643dc606f9,"Pipes & Profiles, 215 t - Diba-Sadaf Omran",Diba-Sadaf Omran,Supply Chain Manager,100000000,Tehran,10,c194f97f-00e3-4026-95b6-de85390239d9,26e25157-b9fe-41ce-8d40-3fa3c0979de5,100000005,145.0,,b02b61c4-a3d7-4628-ace6-6fa2fd5166e6,2025-02-17T10:55:00Z,2025-02-20T10:59:00Z,2,6,
f370c1b9-0004-44cd-98ae-63f58b0d5773,"Galvanized Sheet, 155 t - Fardis Pipe Works Ltd.",Fardis Pipe Works Ltd.,Project Manager,100000002,Tehran,10,c194f97f-00e3-4026-95b6-de85390239d9,2a37e66a-4bdc-4be6-9fad-cd0ae00cf4e6,100000004,190.0,,b02b61c4-a3d7-4628-ace6-6fa2fd5166e6,2025-02-22T09:15:00Z,2025-02-25T12:19:00Z,2,7,
7173388b-6993-4b54-88fb-f6f0fa8fa177,"Cold-Rolled Sheet, 40 t - Tous Appliance Components Industries",Tous Appliance Components Industries,Site Engineer,100000003,Khorasan Razavi,1,76876c62-4c61-445e-ba7e-5d9405d1fb63,9343f779-982c-4f17-9a99-c97b33e63ad2,100000003,50.0,,24933b83-7577-40a9-a491-f0b2ea1fca65,2025-07-03T11:24:00Z,2025-07-07T06:02:00Z,2,4,
8a829f6d-7d76-47cb-803e-de27ab666a8c,"Galvanized Sheet, 135 t - Mehr Profile Sazan Industries",Mehr Profile Sazan Industries,Project Manager,100000002,Fars,1,76876c62-4c61-445e-ba7e-5d9405d1fb63,835b8981-04b5-4a0b-b80f-97c682e2b59d,100000004,100.0,,e27a984d-6548-41d0-bfcd-9eb1a7cad415,2025-07-07T06:54:00Z,2025-07-12T05:08:00Z,2,4,
2d4db217-ff09-4a75-ae49-3e7cafc258dc,"Galvanized Sheet, 70 t - Darya Appliance Components Group",Darya Appliance Components Group,Procurement Lead,100000003,Khuzestan,1,76876c62-4c61-445e-ba7e-5d9405d1fb63,89b34014-6447-42b9-bda5-dc2287f18545,100000004,40.0,c7831656-df69-4891-8320-34d03bfd3087,366eb16f-508e-4ad7-b7c9-3acfe059a0ee,2025-07-05T11:08:00Z,2025-07-09T11:46:00Z,1,3,9a1e373b-3c60-4cd5-a395-e4926de9026b
f0ecb704-cd46-4283-82d7-3aa2da1e5d07,"Hot-Rolled Sheet, 105 t - Aban Profile Works Group",Aban Profile Works Group,Site Engineer,100000002,Tehran,1,76876c62-4c61-445e-ba7e-5d9405d1fb63,31c42566-fe87-419b-8ffa-44b31d9bf013,100000002,75.0,167d4184-a86a-458f-ba11-169426c1549a,5304317f-af42-412f-b838-b3268e944239,2025-06-30T09:44:00Z,2025-07-05T08:00:00Z,1,3,c0e7e1a7-e84d-42e6-9712-00edc4922fe4
048c238d-46eb-4138-90ee-358ef791645d,"Beams & Sections, 135 t - Zagros Foolad Trading Ltd.",Zagros Foolad Trading Ltd.,Purchasing Manager,100000004,Tehran,1,76876c62-4c61-445e-ba7e-5d9405d1fb63,859a1a8d-bb5c-4b94-83c4-889272322722,100000001,100.0,,ce177b4e-0837-48a3-9261-a7ab3aa2e4f9,2025-06-16T06:01:00Z,2025-06-21T13:05:00Z,2,6,
d5201c34-d471-4d8b-a47e-d9ff9befb06b,"Cold-Rolled Sheet, 35 t - Vista Profile Works Ltd.",Vista Profile Works Ltd.,Procurement Lead,100000002,Fars,1,76876c62-4c61-445e-ba7e-5d9405d1fb63,f02df575-4eff-4434-a7dc-ec1dd50f4b19,100000003,35.0,a3ced9d2-ab8c-409d-874f-606b9161d089,e27a984d-6548-41d0-bfcd-9eb1a7cad415,2025-07-12T04:44:00Z,2025-07-15T04:39:00Z,1,3,5caba07f-a823-4e8f-848a-7b42134f1a1e
5faad0d3-1b17-4bfd-a921-2ef6377422fb,"Beams & Sections, 65 t - Tina-Navid Eskelet Felezi",Tina-Navid Eskelet Felezi,Supply Chain Manager,100000001,Khorasan Razavi,1,76876c62-4c61-445e-ba7e-5d9405d1fb63,c859c0eb-cf6b-4d37-a9f6-05ed2aec7576,100000001,55.0,,24933b83-7577-40a9-a491-f0b2ea1fca65,2025-06-16T09:19:00Z,2025-06-19T09:44:00Z,2,4,
1e3fdf12-3903-4fb3-8bda-c20c15f68117,"Beams & Sections, 255 t - Mahan-Zagros Omran",Mahan-Zagros Omran,Managing Director,100000000,Khuzestan,1,76876c62-4c61-445e-ba7e-5d9405d1fb63,89e73823-fbbf-4df8-b81c-695a3c5e0874,100000001,195.0,,366eb16f-508e-4ad7-b7c9-3acfe059a0ee,2025-06-24T05:10:00Z,2025-06-26T07:32:00Z,2,5,
4dca04c1-0c54-454c-9819-a65670aa4232,"Hot-Rolled Sheet, 65 t - Ilia Profile Works Co.",Ilia Profile Works Co.,Managing Director,100000002,East Azerbaijan,1,76876c62-4c61-445e-ba7e-5d9405d1fb63,e717a00c-4698-4f76-86bd-c6d005ffb6eb,100000002,65.0,8bdc594f-ce2f-49aa-aeae-beec58dca3ae,beb79919-3f22-4af8-a3be-d01d43cf2fde,2025-07-13T08:48:00Z,2025-07-15T08:53:00Z,1,3,8d59a0ee-d0fd-476a-99a2-b7c71ae41748
af88f763-fa36-4ada-9f4b-c5881298d56d,"Cold-Rolled Sheet, 95 t - Tarava Profile Sazan Co.",Tarava Profile Sazan Co.,Procurement Lead,100000002,Tehran,1,76876c62-4c61-445e-ba7e-5d9405d1fb63,fa1e9f29-a03f-4e71-b40c-f9cbdd8919d5,100000003,140.0,056760f8-0de9-4292-98b5-e7e188ef88f7,b02b61c4-a3d7-4628-ace6-6fa2fd5166e6,2025-06-28T11:55:00Z,2025-07-01T09:27:00Z,1,3,3d160a1d-da5d-4295-9faf-2e432f26f59b
0ccb829d-ad9b-4813-b50c-03616d0b3168,"Rebar, 25 t - Ava-Taban Builders",Ava-Taban Builders,Procurement Lead,100000000,Alborz,1,76876c62-4c61-445e-ba7e-5d9405d1fb63,fe53a960-d809-40f0-8022-eb6f9fa64655,100000000,30.0,f61b8e0e-e47d-4061-9296-e23385cb7cc3,5304317f-af42-412f-b838-b3268e944239,2025-07-08T12:04:00Z,2025-07-12T04:57:00Z,1,3,5d5e1495-312d-42d5-946d-de048b124792
52822715-b3c5-43ef-b997-9c7f96e37c60,"Galvanized Sheet, 50 t - Varna Press Works Ltd.",Varna Press Works Ltd.,Purchasing Manager,100000003,Tehran,1,76876c62-4c61-445e-ba7e-5d9405d1fb63,af257195-b631-4a8b-bc09-fd857ac85a5c,100000004,55.0,,5304317f-af42-412f-b838-b3268e944239,2025-06-18T07:28:00Z,2025-06-23T05:31:00Z,2,5,
f71ba311-96fc-4e4a-853e-39b99c2a5dc3,"Cold-Rolled Sheet, 25 t - Ofogh Appliance Components Group",Ofogh Appliance Components Group,Purchasing Manager,100000003,Mazandaran,1,76876c62-4c61-445e-ba7e-5d9405d1fb63,19bd05eb-f5ae-4dec-a530-480943936e6e,100000003,15.0,,0e51f30d-c6a7-4e39-84b0-32ccd7c524a5,2025-06-17T09:01:00Z,2025-06-22T06:40:00Z,2,5,
eea8e390-4329-4be4-b656-22163b7eebe6,"Rebar, 280 t - Omid Urban Infrastructure Group",Omid Urban Infrastructure Group,Procurement Lead,100000005,Khorasan Razavi,1,76876c62-4c61-445e-ba7e-5d9405d1fb63,674ccb71-cf4f-4a6e-9c77-be61dc629367,100000000,325.0,93c6fffe-53ce-45c5-8810-a1ff0e0ba330,24933b83-7577-40a9-a491-f0b2ea1fca65,2025-07-09T11:49:00Z,2025-07-13T10:45:00Z,1,3,98f35bb3-6a95-4392-bdfc-7b0de58c69fd
5c43d8eb-be58-4107-a8a1-eaaa9df3cd59,"Pipes & Profiles, 35 t - Persis-Diba Omran",Persis-Diba Omran,Project Manager,100000000,Khuzestan,1,76876c62-4c61-445e-ba7e-5d9405d1fb63,3c1b1265-2c1c-4322-8193-51206c326b3f,100000005,35.0,,366eb16f-508e-4ad7-b7c9-3acfe059a0ee,2025-06-24T05:35:00Z,2025-06-28T06:30:00Z,2,5,
db91d9df-a5e0-4d58-9037-ac911ee72d49,"Pipes & Profiles, 25 t - Golestan-Orang Steel Structures",Golestan-Orang Steel Structures,Site Engineer,100000001,Alborz,1,76876c62-4c61-445e-ba7e-5d9405d1fb63,1e001af7-0112-4d83-a232-df5c85c84ccb,100000005,20.0,,5304317f-af42-412f-b838-b3268e944239,2025-06-24T10:27:00Z,2025-06-26T07:26:00Z,2,5,
fb9051cf-5ccc-49dd-a496-05d1c3477499,"Cold-Rolled Sheet, 75 t - Borna Press Works Ltd.",Borna Press Works Ltd.,Procurement Lead,100000003,Khorasan Razavi,1,76876c62-4c61-445e-ba7e-5d9405d1fb63,8bb0cfe7-9f60-406f-b5f1-d0a21a47d361,100000003,70.0,,24933b83-7577-40a9-a491-f0b2ea1fca65,2025-07-13T08:11:00Z,2025-07-15T05:27:00Z,2,6,
51d26231-767d-4b16-9e0e-59a93e01b09e,"Cold-Rolled Sheet, 65 t - Ofogh Press Works Group",Ofogh Press Works Group,Site Engineer,100000003,Alborz,1,76876c62-4c61-445e-ba7e-5d9405d1fb63,7eb674f0-9c1b-4efa-b738-a63fc212798d,100000003,55.0,,b02b61c4-a3d7-4628-ace6-6fa2fd5166e6,2025-06-15T09:36:00Z,2025-06-18T09:21:00Z,2,5,
caa661c9-7b88-4df0-bdfe-7c94cc34cceb,"Hot-Rolled Sheet, 320 t - Orang Profile Sazan Co.",Orang Profile Sazan Co.,Managing Director,100000002,Fars,1,76876c62-4c61-445e-ba7e-5d9405d1fb63,597493a0-91a5-4f7a-b45b-2edcbd1f8d7f,100000002,305.0,,e27a984d-6548-41d0-bfcd-9eb1a7cad415,2025-07-05T08:02:00Z,2025-07-08T10:22:00Z,2,5,
db4fc0e1-424f-4149-b59f-03916b99e38a,"Hot-Rolled Sheet, 130 t - Arman Steel Structures Group",Arman Steel Structures Group,Site Engineer,100000001,Khorasan Razavi,1,76876c62-4c61-445e-ba7e-5d9405d1fb63,0327201a-04dd-43bd-9fb0-6df73902452e,100000002,175.0,f35757c5-7836-4477-9b39-455032103c49,24933b83-7577-40a9-a491-f0b2ea1fca65,2025-06-16T09:14:00Z,2025-06-18T06:30:00Z,2,4,
89da9d78-5a20-4e04-9e00-2e3b0f7c1a7b,"Galvanized Sheet, 15 t - Nasim Press Works Ltd.",Nasim Press Works Ltd.,Site Engineer,100000003,Fars,1,76876c62-4c61-445e-ba7e-5d9405d1fb63,86091da1-04fb-42f9-a16a-5fbe37b3b2e1,100000004,20.0,152b7fbd-aa15-47d3-b4ec-733defe47a7e,e27a984d-6548-41d0-bfcd-9eb1a7cad415,2025-07-12T10:09:00Z,2025-07-17T06:33:00Z,1,3,438fd1e8-22de-462f-9659-b3532a9d05d5
104299a8-0524-4b4c-9964-7ef45f8efce5,"Hot-Rolled Sheet, 55 t - Mahtab-Tina Steel Structures",Mahtab-Tina Steel Structures,Project Manager,100000001,Isfahan,1,76876c62-4c61-445e-ba7e-5d9405d1fb63,75ceb460-fe5d-4e35-a8a5-0c9bf8d25d63,100000002,65.0,c683315a-fcfb-436c-8642-b41abf4cc28d,10f1bc81-448a-4a9e-a6b2-bc5b50c187fc,2025-07-05T10:15:00Z,2025-07-09T12:17:00Z,1,3,75bb16db-dc4c-44a0-8a4f-fb7c24486381
dfd97075-e78d-4ff7-9455-9b72186fa278,"Beams & Sections, 60 t - Diba-Diba Eskelet Felezi",Diba-Diba Eskelet Felezi,Procurement Lead,100000001,Khorasan Razavi,1,76876c62-4c61-445e-ba7e-5d9405d1fb63,c458a3bc-4cfd-486c-95e6-438b370c0904,100000001,35.0,6be2d021-acf7-4193-b254-036a82630ae0,24933b83-7577-40a9-a491-f0b2ea1fca65,2025-06-18T07:06:00Z,2025-06-24T06:18:00Z,1,3,8d14b247-f6cf-4f1e-b8fd-484c82733f98
d9670ec0-f899-4ba4-b0b7-29e9cf0cc9c6,"Rebar, 55 t - Hoda-Tous Contracting",Hoda-Tous Contracting,Managing Director,100000000,Isfahan,1,76876c62-4c61-445e-ba7e-5d9405d1fb63,dc9a02ea-07f1-4a11-8667-4c870205d475,100000000,60.0,,9132b63e-f162-47e4-a9c3-49e03602f8ac,2025-07-08T05:31:00Z,2025-07-12T07:46:00Z,2,6,
2b45b27d-f077-4a71-a799-939a6229ba7f,"Hot-Rolled Sheet, 170 t - Laleh Pipe & Profile Industries",Laleh Pipe & Profile Industries,Procurement Lead,100000002,East Azerbaijan,1,76876c62-4c61-445e-ba7e-5d9405d1fb63,ed403e55-53e3-4e26-a052-cea628959434,100000002,125.0,20509c62-08e8-45d7-b02c-1821c8040fb7,beb79919-3f22-4af8-a3be-d01d43cf2fde,2025-07-05T08:16:00Z,2025-07-07T06:53:00Z,1,3,5cc62a30-c2e6-4058-9c69-32b64caef27a
bb0ad480-fffb-4cbf-842c-04b0950c0421,"Galvanized Sheet, 55 t - Nasim Pipe Works Group",Nasim Pipe Works Group,Site Engineer,100000002,Tehran,1,76876c62-4c61-445e-ba7e-5d9405d1fb63,f96f7ccc-254c-4cb2-a191-fc4a12130d87,100000004,75.0,,b02b61c4-a3d7-4628-ace6-6fa2fd5166e6,2025-07-03T05:57:00Z,2025-07-08T06:58:00Z,2,4,
3ed6e353-0ea6-41fe-800d-1d9d1b165e42,"Cold-Rolled Sheet, 145 t - Sahand Press Works Group",Sahand Press Works Group,Site Engineer,100000003,Tehran,1,76876c62-4c61-445e-ba7e-5d9405d1fb63,cc7bf843-cb84-41bb-bed0-3c7bb37b3305,100000003,140.0,993716bc-6069-4dab-9c3c-3c5d0331072b,5304317f-af42-412f-b838-b3268e944239,2025-07-14T09:57:00Z,2025-07-16T06:17:00Z,1,3,a6a50ff4-6b88-4397-8582-2f752d8b6108
2d1beafa-e9b4-4593-aa48-6f9fc16f172d,"Galvanized Sheet, 90 t - Arya Tube Mills Co.",Arya Tube Mills Co.,Purchasing Manager,100000002,Isfahan,1,76876c62-4c61-445e-ba7e-5d9405d1fb63,a687c13f-f416-4d61-a6be-4e5155431649,100000004,105.0,,9132b63e-f162-47e4-a9c3-49e03602f8ac,2025-06-30T05:59:00Z,2025-07-03T08:31:00Z,2,7,
83b10677-e3bb-4beb-8c65-c13df17871ba,"Hot-Rolled Sheet, 210 t - Raman Pipe Works Industries",Raman Pipe Works Industries,Supply Chain Manager,100000002,Hormozgan,1,76876c62-4c61-445e-ba7e-5d9405d1fb63,f7597f20-ad67-46f6-806d-8707d2ac7c26,100000002,175.0,,e27a984d-6548-41d0-bfcd-9eb1a7cad415,2025-06-18T13:10:00Z,2025-06-21T09:05:00Z,2,5,
ea01992d-2ca6-4723-be9a-f7309888ec01,"Hot-Rolled Sheet, 70 t - Farazan-Pishgam Fabrication Works",Farazan-Pishgam Fabrication Works,Managing Director,100000001,Hormozgan,1,76876c62-4c61-445e-ba7e-5d9405d1fb63,4847b163-1976-4b73-b5dc-1b2000ed9a73,100000002,50.0,81f1a440-0783-4ed6-82e7-18a769fba3fa,e27a984d-6548-41d0-bfcd-9eb1a7cad415,2025-07-14T09:06:00Z,2025-07-17T05:20:00Z,1,3,1b7810a0-58b3-40cf-9314-4c013b1d0b20
3660c194-6aab-470f-9a8a-a86b7eeb9aa4,"Beams & Sections, 190 t - Sahand-Arman Fabrication Works",Sahand-Arman Fabrication Works,Supply Chain Manager,100000001,Tehran,1,76876c62-4c61-445e-ba7e-5d9405d1fb63,fe5b49af-7e8d-48d4-b5f9-b098b6c5e1f8,100000001,300.0,,0e51f30d-c6a7-4e39-84b0-32ccd7c524a5,2025-06-28T05:22:00Z,2025-07-01T12:09:00Z,2,4,
e4540aa3-8331-4ee5-bba1-a1694def1a69,"Cold-Rolled Sheet, 40 t - Vista Profile Works Co.",Vista Profile Works Co.,Managing Director,100000002,Hormozgan,1,76876c62-4c61-445e-ba7e-5d9405d1fb63,cd106cd1-0e08-4aa0-8119-f67cec17970b,100000003,40.0,,e27a984d-6548-41d0-bfcd-9eb1a7cad415,2025-07-03T06:15:00Z,2025-07-08T09:24:00Z,2,4,
df7583b7-1786-43cc-8d28-f82e8b60aaa4,"Rebar, 75 t - Diba-Iman Omran",Diba-Iman Omran,Purchasing Manager,100000000,Fars,10,6c93a791-8b60-4511-b816-8aebac6a7c85,86a04192-5091-4fc8-9b23-d7a97e723265,100000000,70.0,,e27a984d-6548-41d0-bfcd-9eb1a7cad415,2025-06-30T06:26:00Z,2025-07-05T07:32:00Z,2,5,
e077166a-2ade-4426-b41a-658bdd90ed3e,"Galvanized Sheet, 55 t - Elham Profile Sazan Ltd.",Elham Profile Sazan Ltd.,Project Manager,100000002,Tehran,10,6c93a791-8b60-4511-b816-8aebac6a7c85,215a91fa-5814-43d9-a18c-d01a1dc904f9,100000004,55.0,,5304317f-af42-412f-b838-b3268e944239,2025-06-25T13:23:00Z,2025-06-28T12:24:00Z,2,5,
