ahn_pipelinesnapshotid,ahn_snapshotdate,ahn_opportunityid,ownerid,ahn_stepname,ahn_closeprobability,ahn_estimatedvalue,ahn_forecastcategory,ahn_estimatedclosedate
5d431663-1cf7-40a9-a464-f393f7c7f2fd,2024-11-23,51e47931-d91d-432a-9262-ceb52430f135,5304317f-af42-412f-b838-b3268e944239,3-Propose,70,14639900000.0,100000002,2024-11-21
f1c8fd2c-5f7d-4c30-8ad8-48c8d2df10bb,2025-12-09,23c28f6c-7e47-4281-a78a-db909d6bac75,5304317f-af42-412f-b838-b3268e944239,3-Propose,70,8890100000.0,100000002,2025-12-16
5efc6d53-b442-476e-85cb-9e9d024e39d9,2025-12-13,23c28f6c-7e47-4281-a78a-db909d6bac75,5304317f-af42-412f-b838-b3268e944239,3-Propose,75,8890100000.0,100000003,2025-12-16
f500e349-6cd1-4ca7-91f4-f282fd3d58b5,2026-03-21,c430adaa-21ec-4d6e-a10d-4ab92d1b1e25,5304317f-af42-412f-b838-b3268e944239,3-Propose,65,24669600000.0,100000002,2026-03-28
83fc7eda-c63b-4662-ae5c-3e02607816a9,2026-03-28,c430adaa-21ec-4d6e-a10d-4ab92d1b1e25,5304317f-af42-412f-b838-b3268e944239,4-Close,95,24669600000.0,100000003,2026-03-28
9d4331ed-6353-432d-a277-e1b4ab816c8a,2026-05-12,edfe4edc-94fa-40f3-b63e-11899305c16d,5304317f-af42-412f-b838-b3268e944239,3-Propose,65,32348400000.0,100000002,2026-05-19
6e027dd2-1974-4574-910d-94a46eee03dc,2026-05-16,edfe4edc-94fa-40f3-b63e-11899305c16d,5304317f-af42-412f-b838-b3268e944239,3-Propose,75,32348400000.0,100000003,2026-05-19
4043ee3c-d720-4ee2-9adb-25c75265cddf,2026-05-16,9765d07c-3a94-4216-967f-863c351f427a,5304317f-af42-412f-b838-b3268e944239,1-Qualify,30,19993200000.0,100000001,2026-05-23
5eccb89c-381b-4f8b-b492-ce70ea07e0d7,2026-05-23,9765d07c-3a94-4216-967f-863c351f427a,5304317f-af42-412f-b838-b3268e944239,3-Propose,70,19993200000.0,100000002,2026-05-23
43887e2b-8779-44ec-9630-6143d99fa345,2024-11-24,099cedaf-54b1-4cbe-9713-c81e7e5e9ccb,ce177b4e-0837-48a3-9261-a7ab3aa2e4f9,3-Propose,70,58718000000.0,100000002,2024-12-01
4dbef35b-dbae-4e5a-9c8c-974ca4bdf243,2024-11-30,099cedaf-54b1-4cbe-9713-c81e7e5e9ccb,ce177b4e-0837-48a3-9261-a7ab3aa2e4f9,4-Close,90,58718000000.0,100000003,2024-12-01
ee6ac201-1103-4178-b924-3d1c940aaf55,2025-07-12,477514b6-654c-4ca5-9140-91c940b94cf6,ce177b4e-0837-48a3-9261-a7ab3aa2e4f9,1-Qualify,30,22021400000.0,100000001,2025-07-19
3924b336-574f-461a-bba9-6b0763dc8020,2025-07-19,477514b6-654c-4ca5-9140-91c940b94cf6,ce177b4e-0837-48a3-9261-a7ab3aa2e4f9,3-Propose,70,22021400000.0,100000002,2025-07-19
44d4ff82-9ff6-4dcd-a4cf-b00ac4365e8f,2025-07-26,477514b6-654c-4ca5-9140-91c940b94cf6,ce177b4e-0837-48a3-9261-a7ab3aa2e4f9,4-Close,90,22021400000.0,100000003,2025-07-19
9781d8bb-f6fa-4e42-a48a-93be380978d6,2025-08-19,fd546771-d146-4e8d-84de-73504ef40129,ce177b4e-0837-48a3-9261-a7ab3aa2e4f9,3-Propose,70,51543500000.0,100000002,2025-08-26
23997726-6bcb-4b42-baac-1edbd7c73635,2025-08-23,fd546771-d146-4e8d-84de-73504ef40129,ce177b4e-0837-48a3-9261-a7ab3aa2e4f9,3-Propose,65,51543500000.0,100000002,2025-08-26
d5a6a583-c9e6-499e-a1df-ca66d3495e2b,2025-08-20,8ff57d4e-13ee-4ea2-ab5b-d02ccf0cf995,ce177b4e-0837-48a3-9261-a7ab3aa2e4f9,3-Propose,70,36468600000.0,100000002,2025-08-27
9e5fb16b-d0db-441c-a018-e33b35ff9302,2025-08-23,8ff57d4e-13ee-4ea2-ab5b-d02ccf0cf995,ce177b4e-0837-48a3-9261-a7ab3aa2e4f9,3-Propose,65,36468600000.0,100000002,2025-08-27
0b3afe35-4f76-4549-b172-e546ad807b72,2025-08-30,8ff57d4e-13ee-4ea2-ab5b-d02ccf0cf995,ce177b4e-0837-48a3-9261-a7ab3aa2e4f9,3-Propose,70,36468600000.0,100000002,2025-08-27
03042524-98c4-46e7-a0d2-02857cd1c31a,2025-10-11,cdce4e59-66ee-41ca-80ca-6933ff269b29,ce177b4e-0837-48a3-9261-a7ab3aa2e4f9,3-Propose,70,140232900000.0,100000002,2025-10-18
9f206fea-9eda-41cf-8b33-76e34fe10c7c,2025-10-18,cdce4e59-66ee-41ca-80ca-6933ff269b29,ce177b4e-0837-48a3-9261-a7ab3aa2e4f9,4-Close,90,140232900000.0,100000003,2025-10-18
8da2ea26-2e54-4282-99f2-b5988ccf6440,2025-11-03,e21edd6b-3551-4dc0-b612-66791cb0daed,ce177b4e-0837-48a3-9261-a7ab3aa2e4f9,3-Propose,65,27614200000.0,100000002,2025-11-10
18c971c3-3e09-46a0-96dc-8d2fe13c9cf5,2025-11-08,e21edd6b-3551-4dc0-b612-66791cb0daed,ce177b4e-0837-48a3-9261-a7ab3aa2e4f9,4-Close,95,27614200000.0,100000003,2025-11-10
fd68b0b3-2e84-4f12-b56f-0082d592996b,2025-11-12,f06f1001-bc58-4a6e-8881-3719764b96fe,ce177b4e-0837-48a3-9261-a7ab3aa2e4f9,3-Propose,75,38510100000.0,100000003,2025-11-19
9a00c37f-5860-404d-a25b-78aaf37e0bdd,2025-11-15,f06f1001-bc58-4a6e-8881-3719764b96fe,ce177b4e-0837-48a3-9261-a7ab3aa2e4f9,3-Propose,75,38510100000.0,100000003,2025-11-19
5f27a39e-ef64-44a7-80fd-7b445c49f087,2025-12-02,c85524cf-55e2-402f-97fb-08178622af96,ce177b4e-0837-48a3-9261-a7ab3aa2e4f9,1-Qualify,25,108954400000.0,100000001,2025-12-09
803b5823-c745-44a5-9fc7-aca5dfec6367,2025-12-06,c85524cf-55e2-402f-97fb-08178622af96,ce177b4e-0837-48a3-9261-a7ab3aa2e4f9,2-Develop,50,108954400000.0,100000002,2025-12-09
53166e1f-7950-4ff6-9df7-278f5038e366,2025-12-28,47baee61-f1f8-40f3-a8ed-03fdf32fee88,ce177b4e-0837-48a3-9261-a7ab3aa2e4f9,3-Propose,75,88298100000.0,100000003,2026-01-04
be794b8b-11ed-4d75-a46e-1223df957a2c,2026-01-03,47baee61-f1f8-40f3-a8ed-03fdf32fee88,ce177b4e-0837-48a3-9261-a7ab3aa2e4f9,4-Close,90,88298100000.0,100000003,2026-01-04
2f270564-15bf-445b-ba37-93e000e8609d,2026-04-05,9acfcfcc-e2b2-4e56-a7b9-d022cc07a08b,ce177b4e-0837-48a3-9261-a7ab3aa2e4f9,3-Propose,75,81670300000.0,100000003,2026-04-12
32abf406-5213-4ad1-a903-7b1c85791d31,2026-04-11,9acfcfcc-e2b2-4e56-a7b9-d022cc07a08b,ce177b4e-0837-48a3-9261-a7ab3aa2e4f9,4-Close,95,81670300000.0,100000003,2026-04-12
635f0281-f409-4eff-9b7a-8f7aa050fbea,2026-06-03,3cb21a33-afae-414a-ba57-ec032aea9bfd,ce177b4e-0837-48a3-9261-a7ab3aa2e4f9,3-Propose,75,101650700000.0,100000003,2026-06-10
63cffed6-4f89-4c83-8de9-82dbb65c6a05,2026-06-06,3cb21a33-afae-414a-ba57-ec032aea9bfd,ce177b4e-0837-48a3-9261-a7ab3aa2e4f9,3-Propose,75,101650700000.0,100000003,2026-06-10
ab7b90d0-f674-4911-9578-df2a79116d8d,2026-06-13,3cb21a33-afae-414a-ba57-ec032aea9bfd,ce177b4e-0837-48a3-9261-a7ab3aa2e4f9,4-Close,95,101650700000.0,100000003,2026-06-10
d5d4ce29-89aa-4b09-a85b-08e23f7b32de,2025-06-09,78d32eed-b15a-4def-b581-28e805f15c87,e27a984d-6548-41d0-bfcd-9eb1a7cad415,1-Qualify,40,38389800000.0,100000001,2025-06-16
e2106222-7fea-46d2-941d-f8f43064d19b,2025-06-14,78d32eed-b15a-4def-b581-28e805f15c87,e27a984d-6548-41d0-bfcd-9eb1a7cad415,3-Propose,85,38389800000.0,100000003,2025-06-16
ccff0a44-5d75-49fd-87d5-484ff07f3bed,2025-06-21,78d32eed-b15a-4def-b581-28e805f15c87,e27a984d-6548-41d0-bfcd-9eb1a7cad415,4-Close,95,38389800000.0,100000003,2025-06-16
63899fe0-1dbd-4b59-8d01-9557e49696e5,2025-08-31,4b22d8bf-5752-43e1-b7cd-18016fd7e5d1,e27a984d-6548-41d0-bfcd-9eb1a7cad415,1-Qualify,35,72927700000.0,100000001,2025-09-07
cb954e37-8af7-48fe-a1de-45e4c5916f51,2025-09-06,4b22d8bf-5752-43e1-b7cd-18016fd7e5d1,e27a984d-6548-41d0-bfcd-9eb1a7cad415,3-Propose,85,72927700000.0,100000003,2025-09-07
efff8e7d-7c03-4c5c-aad2-7fdf3e7de11e,2025-11-15,86a8a711-5db5-449c-82cb-a1f52721a89d,e27a984d-6548-41d0-bfcd-9eb1a7cad415,1-Qualify,45,199481000000.0,100000001,2025-11-22
e86f8bd4-cda0-4cab-aa90-c9c8cddb8f2d,2025-11-22,86a8a711-5db5-449c-82cb-a1f52721a89d,e27a984d-6548-41d0-bfcd-9eb1a7cad415,3-Propose,80,199481000000.0,100000003,2025-11-22
9b9cc0b8-a905-4919-97dd-ab10b00bdd01,2026-03-18,1b948ed3-93b7-4761-a435-aab4082a3b06,e27a984d-6548-41d0-bfcd-9eb1a7cad415,3-Propose,75,41817600000.0,100000003,2026-03-25
448744a2-e5d9-4312-8d71-878198a90c83,2026-03-21,1b948ed3-93b7-4761-a435-aab4082a3b06,e27a984d-6548-41d0-bfcd-9eb1a7cad415,3-Propose,75,41817600000.0,100000003,2026-03-25
8194903e-bb5e-445c-a59c-fc859eb46b7f,2026-03-28,1b948ed3-93b7-4761-a435-aab4082a3b06,e27a984d-6548-41d0-bfcd-9eb1a7cad415,3-Propose,70,41817600000.0,100000002,2026-03-25
c4a5ea54-c12a-4e40-9e43-fdef37b2066c,2026-04-04,1b948ed3-93b7-4761-a435-aab4082a3b06,e27a984d-6548-41d0-bfcd-9eb1a7cad415,4-Close,95,41817600000.0,100000003,2026-03-25
bad3954f-9bc7-45c2-a49b-c0058ac94890,2026-03-28,d3456d6b-649d-48ab-95f8-71faffdccccf,e27a984d-6548-41d0-bfcd-9eb1a7cad415,1-Qualify,40,47733100000.0,100000001,2026-04-04
5599d4bf-5538-489a-83a1-1573c3f73db8,2026-04-04,d3456d6b-649d-48ab-95f8-71faffdccccf,e27a984d-6548-41d0-bfcd-9eb1a7cad415,3-Propose,85,47733100000.0,100000003,2026-04-04
9aa8f165-36fa-44b4-9690-dae68fd51361,2025-07-12,13f167f8-faaf-48d0-87ed-f0b1d0517278,5304317f-af42-412f-b838-b3268e944239,3-Propose,75,37254200000.0,100000003,2025-07-19
9d49afa5-7157-41fd-b5c1-7ff08aaf7f79,2025-07-19,13f167f8-faaf-48d0-87ed-f0b1d0517278,5304317f-af42-412f-b838-b3268e944239,4-Close,95,37254200000.0,100000003,2025-07-19
c26f5a50-16a8-4b07-bf65-7a8780ffe980,2026-05-21,fb3c5bd0-3b27-40f4-9de9-ad0d769f9954,5304317f-af42-412f-b838-b3268e944239,3-Propose,65,11687200000.0,100000002,2026-05-28
3dd79953-6a41-46cc-a3e4-065c5bd24896,2026-05-23,fb3c5bd0-3b27-40f4-9de9-ad0d769f9954,5304317f-af42-412f-b838-b3268e944239,3-Propose,70,11687200000.0,100000002,2026-05-28
a530dd2c-d8c4-4344-91b0-0e4eddf392bc,2026-05-30,fb3c5bd0-3b27-40f4-9de9-ad0d769f9954,5304317f-af42-412f-b838-b3268e944239,4-Close,85,11687200000.0,100000003,2026-05-28
a2418c71-0d22-4aa3-af0b-860302c464fa,2026-06-13,79f592d3-5000-48f0-a15e-4b6c9b7c4d8e,5304317f-af42-412f-b838-b3268e944239,3-Propose,65,30647500000.0,100000002,2026-06-20
10101cea-ecda-418a-83cc-2cfd055efddd,2026-06-20,79f592d3-5000-48f0-a15e-4b6c9b7c4d8e,5304317f-af42-412f-b838-b3268e944239,3-Propose,65,30647500000.0,100000002,2026-06-20
ccd1b68b-19e1-4397-bf1e-f3b054751daa,2026-06-27,79f592d3-5000-48f0-a15e-4b6c9b7c4d8e,5304317f-af42-412f-b838-b3268e944239,4-Close,85,30647500000.0,100000003,2026-06-20
c14f77a4-79dd-4500-bfe0-26d0ba440862,2025-07-09,6f517552-196b-4d70-9b41-83fd28ae4aaf,ce177b4e-0837-48a3-9261-a7ab3aa2e4f9,3-Propose,65,70160800000.0,100000002,2025-07-16
2ea43152-ba0e-4140-8668-2d4367aebd97,2025-07-12,6f517552-196b-4d70-9b41-83fd28ae4aaf,ce177b4e-0837-48a3-9261-a7ab3aa2e4f9,3-Propose,75,70160800000.0,100000003,2025-07-16
e2fca5ac-2c52-4403-9a74-18203b96577d,2025-08-11,3acb8661-2d9b-49f2-937a-25a0df6e01f3,ce177b4e-0837-48a3-9261-a7ab3aa2e4f9,3-Propose,65,25664700000.0,100000002,2025-08-18
7a6b15bb-9859-4c71-8f05-a2550d2d6f38,2025-08-16,3acb8661-2d9b-49f2-937a-25a0df6e01f3,ce177b4e-0837-48a3-9261-a7ab3aa2e4f9,4-Close,90,25664700000.0,100000003,2025-08-18
fca93854-5dc4-4359-94a2-5e2018b43420,2025-12-27,75971dfb-cf98-4883-b94f-031815d0eb11,ce177b4e-0837-48a3-9261-a7ab3aa2e4f9,3-Propose,75,29321800000.0,100000003,2026-01-03
1407a734-a663-42a2-a070-6a877091fa1f,2026-01-03,75971dfb-cf98-4883-b94f-031815d0eb11,ce177b4e-0837-48a3-9261-a7ab3aa2e4f9,4-Close,95,29321800000.0,100000003,2026-01-03
368117cc-5c6d-4bdb-a246-9398385a6e24,2026-02-23,f5474591-7c9d-4a3a-9338-9f17a4d03959,ce177b4e-0837-48a3-9261-a7ab3aa2e4f9,3-Propose,75,70174200000.0,100000003,2026-03-02
b6e21ec8-1caa-4510-802e-c5959e8c8d77,2026-02-28,f5474591-7c9d-4a3a-9338-9f17a4d03959,ce177b4e-0837-48a3-9261-a7ab3aa2e4f9,3-Propose,75,70174200000.0,100000003,2026-03-02
47b6e623-2073-4421-b1b5-3245d7035ebe,2026-05-14,b09eda63-d820-41b6-bcee-23af65978634,ce177b4e-0837-48a3-9261-a7ab3aa2e4f9,3-Propose,65,72421000000.0,100000002,2026-05-21
efb33c41-a1e7-48f2-85f6-868b3b05ffa2,2026-05-16,b09eda63-d820-41b6-bcee-23af65978634,ce177b4e-0837-48a3-9261-a7ab3aa2e4f9,3-Propose,75,72421000000.0,100000003,2026-05-21
201a0739-3bce-4f19-aadd-b872b571c7ec,2026-05-23,b09eda63-d820-41b6-bcee-23af65978634,ce177b4e-0837-48a3-9261-a7ab3aa2e4f9,3-Propose,70,72421000000.0,100000002,2026-05-21
9738ec82-4f08-43d0-8700-46ab4c7945ce,2026-06-04,b9af1925-d727-43b4-b26f-d9eba5db6a22,ce177b4e-0837-48a3-9261-a7ab3aa2e4f9,1-Qualify,30,105363900000.0,100000001,2026-06-11
571b4bff-5ebe-474b-9e4e-b58e770ec4c0,2026-06-06,b9af1925-d727-43b4-b26f-d9eba5db6a22,ce177b4e-0837-48a3-9261-a7ab3aa2e4f9,1-Qualify,25,105363900000.0,100000001,2026-06-11
07193fde-f0fb-4675-b51c-c863d98ff1a5,2026-06-13,b9af1925-d727-43b4-b26f-d9eba5db6a22,ce177b4e-0837-48a3-9261-a7ab3aa2e4f9,2-Develop,40,105363900000.0,100000001,2026-06-11
9219a6ff-10b6-443d-a5ce-5cc3ab6ce2d9,2026-06-25,c72b68c1-2ad0-4000-8d91-312e96da535c,ce177b4e-0837-48a3-9261-a7ab3aa2e4f9,3-Propose,75,52319500000.0,100000003,2026-07-02
f2828694-8e93-4488-9f53-f2661af3a3b5,2026-06-27,c72b68c1-2ad0-4000-8d91-312e96da535c,ce177b4e-0837-48a3-9261-a7ab3aa2e4f9,3-Propose,65,52319500000.0,100000002,2026-07-02
7cd5cf48-5848-4b9e-8251-598afeb925e0,2026-06-13,4110523d-1eda-47c4-bfe6-62fcdd50bc3d,ce177b4e-0837-48a3-9261-a7ab3aa2e4f9,3-Propose,75,55971100000.0,100000003,2026-06-20
2f5e003b-b41f-4f43-8fca-2ca539d05e99,2026-06-20,4110523d-1eda-47c4-bfe6-62fcdd50bc3d,ce177b4e-0837-48a3-9261-a7ab3aa2e4f9,4-Close,90,55971100000.0,100000003,2026-06-20
d816751b-b4a4-4a91-a861-80054df2aa59,2025-07-24,0443785e-f354-4fe1-883d-12095dbbf37b,b02b61c4-a3d7-4628-ace6-6fa2fd5166e6,3-Propose,75,14946300000.0,100000003,2025-07-31
b361c3b8-9e4d-4d9e-aeaf-a2b78f0f04cb,2025-07-26,0443785e-f354-4fe1-883d-12095dbbf37b,b02b61c4-a3d7-4628-ace6-6fa2fd5166e6,3-Propose,75,14946300000.0,100000003,2025-07-31
2ee5c5cb-9a51-4434-9656-75448e740d12,2025-08-02,0443785e-f354-4fe1-883d-12095dbbf37b,b02b61c4-a3d7-4628-ace6-6fa2fd5166e6,4-Close,85,14946300000.0,100000003,2025-07-31
608a2f2b-6a07-4312-af2a-3b5b3f9443d5,2026-03-25,b5da7e3e-6dfb-4fec-9608-604ba74f9b93,b02b61c4-a3d7-4628-ace6-6fa2fd5166e6,1-Qualify,30,26836700000.0,100000001,2026-04-01
850fc9c1-4d61-4758-8264-2f2e09a4ea84,2026-03-28,b5da7e3e-6dfb-4fec-9608-604ba74f9b93,b02b61c4-a3d7-4628-ace6-6fa2fd5166e6,3-Propose,60,26836700000.0,100000002,2026-04-01
47bad27f-dc41-44b7-9d69-cf94f4e30d04,2026-04-04,b5da7e3e-6dfb-4fec-9608-604ba74f9b93,b02b61c4-a3d7-4628-ace6-6fa2fd5166e6,4-Close,90,26836700000.0,100000003,2026-04-01
e4a7c100-84d7-4eb8-86d8-c3ce5f3e9f9d,2026-04-25,c9e896e3-0c4e-45e5-9433-1bc0bc5af34e,b02b61c4-a3d7-4628-ace6-6fa2fd5166e6,3-Propose,70,16488400000.0,100000002,2026-05-02
aaf808c8-a352-4b48-aa9a-142e3b122f50,2026-05-02,c9e896e3-0c4e-45e5-9433-1bc0bc5af34e,b02b61c4-a3d7-4628-ace6-6fa2fd5166e6,3-Propose,70,16488400000.0,100000002,2026-05-02
e37ad70e-33dd-4b2b-b31a-f7ebd8965946,2026-05-09,c9e896e3-0c4e-45e5-9433-1bc0bc5af34e,b02b61c4-a3d7-4628-ace6-6fa2fd5166e6,3-Propose,70,16488400000.0,100000002,2026-05-02
548a0c54-9f84-4419-bb40-cb474767465d,2026-05-16,c9e896e3-0c4e-45e5-9433-1bc0bc5af34e,b02b61c4-a3d7-4628-ace6-6fa2fd5166e6,4-Close,95,16488400000.0,100000003,2026-05-02
be6ed2a8-b9c8-4d3c-9e25-420649c3b3d7,2026-06-14,6959cf3c-9035-418d-8045-7d29ee07158c,b02b61c4-a3d7-4628-ace6-6fa2fd5166e6,3-Propose,75,47509400000.0,100000003,2026-06-21
8c660e9e-c531-4613-89b5-225cdb811b42,2026-06-20,6959cf3c-9035-418d-8045-7d29ee07158c,b02b61c4-a3d7-4628-ace6-6fa2fd5166e6,3-Propose,75,47509400000.0,100000003,2026-06-21
d977597c-0e8a-4da8-889b-f9b0c33dc37f,2026-06-27,753ef7b4-ce28-4fac-8d63-1ec1486528a3,b02b61c4-a3d7-4628-ace6-6fa2fd5166e6,3-Propose,70,51119700000.0,100000002,2026-07-04
f4fabdb3-d334-4c5e-9a56-13ac4675d221,2025-06-26,36996a1b-f77e-474b-b151-a610262338f6,0e51f30d-c6a7-4e39-84b0-32ccd7c524a5,3-Propose,75,21839600000.0,100000003,2025-07-03
623e59ad-3e1e-4913-b199-b48c9b50661d,2025-06-28,36996a1b-f77e-474b-b151-a610262338f6,0e51f30d-c6a7-4e39-84b0-32ccd7c524a5,3-Propose,75,21839600000.0,100000003,2025-07-03
6ad2664d-794d-4d70-83ee-2498b9227503,2025-07-05,36996a1b-f77e-474b-b151-a610262338f6,0e51f30d-c6a7-4e39-84b0-32ccd7c524a5,4-Close,95,21839600000.0,100000003,2025-07-03
38bd60cd-fedd-492a-af2d-cd6412e7dad2,2025-07-09,8037b499-eea0-4f74-a013-05ee5b80c625,0e51f30d-c6a7-4e39-84b0-32ccd7c524a5,1-Qualify,35,14385300000.0,100000001,2025-07-16
d9a41586-40ef-41df-8368-a8782ee8770b,2025-07-12,8037b499-eea0-4f74-a013-05ee5b80c625,0e51f30d-c6a7-4e39-84b0-32ccd7c524a5,2-Develop,50,14385300000.0,100000002,2025-07-16
18cbbf9c-eaba-448b-9c6a-802eeae76008,2025-07-03,300965b1-b39c-413b-8f13-512640eabc0b,0e51f30d-c6a7-4e39-84b0-32ccd7c524a5,1-Qualify,25,24197100000.0,100000001,2025-07-10
43be6e44-e638-45c5-b3da-eaf3b0917e0e,2025-07-05,300965b1-b39c-413b-8f13-512640eabc0b,0e51f30d-c6a7-4e39-84b0-32ccd7c524a5,3-Propose,80,24197100000.0,100000003,2025-07-10
1c674547-086f-4363-923d-c47056ada583,2025-07-12,300965b1-b39c-413b-8f13-512640eabc0b,0e51f30d-c6a7-4e39-84b0-32ccd7c524a5,3-Propose,75,24197100000.0,100000003,2025-07-10
191f7ac6-4b67-4948-88ad-8dd5c9911e82,2025-08-25,e2f8daa3-cdd6-497e-86c3-8f8fa1e1fb39,0e51f30d-c6a7-4e39-84b0-32ccd7c524a5,1-Qualify,35,9619400000.0,100000001,2025-09-01
c923b6f1-36e3-4868-9ade-5bdf2a52ae5f,2025-11-18,b1b6b118-8b27-4402-b52a-cf38453bed1d,0e51f30d-c6a7-4e39-84b0-32ccd7c524a5,3-Propose,80,15785100000.0,100000003,2025-11-25
24d96e31-15a6-4c53-91e4-d4b4b2d65765,2025-11-22,b1b6b118-8b27-4402-b52a-cf38453bed1d,0e51f30d-c6a7-4e39-84b0-32ccd7c524a5,4-Close,95,15785100000.0,100000003,2025-11-25
a2cc382e-0af6-40cd-a4b5-d0274193b871,2025-12-03,c6e86f68-f567-4a61-ac97-e0ecc2101c33,0e51f30d-c6a7-4e39-84b0-32ccd7c524a5,1-Qualify,40,40723800000.0,100000001,2025-12-10
ececf599-ca87-4f3b-a4e7-509a1945c7e4,2025-12-06,c6e86f68-f567-4a61-ac97-e0ecc2101c33,0e51f30d-c6a7-4e39-84b0-32ccd7c524a5,3-Propose,75,40723800000.0,100000003,2025-12-10
42921f31-b233-41d0-97c2-6bb8b8d8d403,2025-12-13,c6e86f68-f567-4a61-ac97-e0ecc2101c33,0e51f30d-c6a7-4e39-84b0-32ccd7c524a5,4-Close,95,40723800000.0,100000003,2025-12-10
baf06429-8e01-44a3-adb8-5cff584c013f,2025-12-04,60542290-d123-4b2f-a80e-143b5e2694f1,b02b61c4-a3d7-4628-ace6-6fa2fd5166e6,1-Qualify,30,20854000000.0,100000001,2025-12-11
90d7d926-fd2c-441b-ab3e-8c0b556547db,2025-12-06,60542290-d123-4b2f-a80e-143b5e2694f1,b02b61c4-a3d7-4628-ace6-6fa2fd5166e6,3-Propose,70,20854000000.0,100000002,2025-12-11
bcea19ec-28c7-476f-aa16-ab7fdfd25814,2025-12-13,60542290-d123-4b2f-a80e-143b5e2694f1,b02b61c4-a3d7-4628-ace6-6fa2fd5166e6,3-Propose,65,20854000000.0,100000002,2025-12-11
0829269d-44d9-4d8d-9466-fb5a743fed22,2025-06-30,94e92af1-49ea-4c86-a8c4-c7912ea1e1d8,0e51f30d-c6a7-4e39-84b0-32ccd7c524a5,1-Qualify,40,42742400000.0,100000001,2025-07-07
c407343c-9002-4f94-9df0-9f015a05d8d8,2025-07-05,94e92af1-49ea-4c86-a8c4-c7912ea1e1d8,0e51f30d-c6a7-4e39-84b0-32ccd7c524a5,3-Propose,80,42742400000.0,100000003,2025-07-07
79cc5a66-4353-474c-9337-21d0d6ea0bf0,2025-07-12,94e92af1-49ea-4c86-a8c4-c7912ea1e1d8,0e51f30d-c6a7-4e39-84b0-32ccd7c524a5,3-Propose,80,42742400000.0,100000003,2025-07-07
5c9cea8b-6c2d-4115-9c89-f8be1b937110,2026-01-05,bc87be55-cae5-4ec5-ad7e-23da3c9a4642,0e51f30d-c6a7-4e39-84b0-32ccd7c524a5,3-Propose,75,50509900000.0,100000003,2026-01-12
e3647d4f-c17e-4e7a-bb4f-9144ccf33909,2026-01-10,bc87be55-cae5-4ec5-ad7e-23da3c9a4642,0e51f30d-c6a7-4e39-84b0-32ccd7c524a5,4-Close,95,50509900000.0,100000003,2026-01-12
abd5cd9f-ae30-4aa3-806e-c645638490d5,2025-10-25,d6ca8d10-97f6-471c-909b-8a4347f727c6,5304317f-af42-412f-b838-b3268e944239,3-Propose,65,21529300000.0,100000002,2025-11-01
8bb835c5-96e8-4d00-a33b-458e9abb5ed5,2025-11-08,aab6ad8e-cf56-4b52-b353-b0d9499c0dc9,5304317f-af42-412f-b838-b3268e944239,3-Propose,80,12289500000.0,100000003,2025-11-15
176a268c-48f5-44d8-ae73-7d1054177638,2025-11-15,aab6ad8e-cf56-4b52-b353-b0d9499c0dc9,5304317f-af42-412f-b838-b3268e944239,4-Close,90,12289500000.0,100000003,2025-11-15
c671feff-3f2e-468c-86fc-1c691df939cf,2025-07-29,c4d50c4e-9e52-47a4-b9e3-ab3fe3934fa0,ce177b4e-0837-48a3-9261-a7ab3aa2e4f9,3-Propose,70,63688000000.0,100000002,2025-08-05
924327c5-014c-4f77-86cb-382249e1b4c6,2025-08-02,c4d50c4e-9e52-47a4-b9e3-ab3fe3934fa0,ce177b4e-0837-48a3-9261-a7ab3aa2e4f9,4-Close,90,63688000000.0,100000003,2025-08-05
b2c4b4fd-27d5-4f8f-a401-3bfe64c9ba3b,2025-08-05,8cc08e4d-09e5-434e-a7e8-dd73f32aa1c5,ce177b4e-0837-48a3-9261-a7ab3aa2e4f9,3-Propose,70,34627100000.0,100000002,2025-08-12
278acbbf-a678-4947-9647-b194565a1072,2025-08-09,8cc08e4d-09e5-434e-a7e8-dd73f32aa1c5,ce177b4e-0837-48a3-9261-a7ab3aa2e4f9,3-Propose,70,34627100000.0,100000002,2025-08-12
ce221d4a-d9d9-4d05-ba19-f8fe6b7063e1,2025-08-16,8cc08e4d-09e5-434e-a7e8-dd73f32aa1c5,ce177b4e-0837-48a3-9261-a7ab3aa2e4f9,4-Close,90,34627100000.0,100000003,2025-08-12
cf810144-148b-4f03-aa6f-ebb47c44e562,2025-11-01,3e448d75-d02c-4d13-8862-1fa8bf6b2af6,ce177b4e-0837-48a3-9261-a7ab3aa2e4f9,1-Qualify,30,53969400000.0,100000001,2025-11-08
6aa93ecf-98ce-4cf9-bde4-7d557eb5be14,2025-11-08,3e448d75-d02c-4d13-8862-1fa8bf6b2af6,ce177b4e-0837-48a3-9261-a7ab3aa2e4f9,4-Close,90,53969400000.0,100000003,2025-11-08
5bb198de-ee5a-4b67-91d9-f5cc11d59f8f,2025-11-05,ebf3597f-577c-49e4-a3a3-4ec304fac04f,ce177b4e-0837-48a3-9261-a7ab3aa2e4f9,3-Propose,70,88036400000.0,100000002,2025-11-12
516c4921-5e51-45c0-9b5b-4fba8b224339,2025-11-08,ebf3597f-577c-49e4-a3a3-4ec304fac04f,ce177b4e-0837-48a3-9261-a7ab3aa2e4f9,3-Propose,70,88036400000.0,100000002,2025-11-12
